Race Date	Race No.	Race Course	Distance	Field Going	Race Name	Course Type	Race Money	Pla.	Horse No.	Horse	Jockey	Trainer	Act. Wt.	Declare. Horse Wt.	Dr.	LBW	Running Position	Finish Time	Win Odds
2022/12/18	9	ST	第三班 - 1200米 - (80-60)	好地	六福珠寶娉婷系列讓賽	全天候跑道	HK$ 1,725,000	2	5	八心八箭(H088)	周俊樂	伍鵬志	122	1190	1	1/2	5 4 2	1:08.91	34
2022/12/18	9	ST	第三班 - 1200米 - (80-60)	好地	六福珠寶娉婷系列讓賽	全天候跑道	HK$ 1,725,000	3	12	年少有威(G340)	何澤堯	羅富全	117	1216	2	3/4	7 9 3	1:08.97	3.7
2022/12/18	9	ST	第三班 - 1200米 - (80-60)	好地	六福珠寶娉婷系列讓賽	全天候跑道	HK$ 1,725,000	4	6	綠色有料(G334)	潘頓	蘇偉賢	124	1245	12	1-1/4	11 8 4	1:09.03	6
2022/12/18	9	ST	第三班 - 1200米 - (80-60)	好地	六福珠寶娉婷系列讓賽	全天候跑道	HK$ 1,725,000	5	2	文明之星(D429)	霍宏聲	丁冠豪	132	1133	10	1-3/4	2 2 5	1:09.11	39
2022/12/18	9	ST	第三班 - 1200米 - (80-60)	好地	六福珠寶娉婷系列讓賽	全天候跑道	HK$ 1,725,000	6	4	合衷共濟(B250)	陳嘉熙	賀賢	121	1130	6	3	1 1 6	1:09.30	47
2022/12/18	9	ST	第三班 - 1200米 - (80-60)	好地	六福珠寶娉婷系列讓賽	全天候跑道	HK$ 1,725,000	7	7	紅運大師(C287)	布文	蔡約翰	124	1078	8	3-1/2	6 5 7	1:09.37	6.8
2022/12/18	9	ST	第三班 - 1200米 - (80-60)	好地	六福珠寶娉婷系列讓賽	全天候跑道	HK$ 1,725,000	8	3	火鑽(G022)	梁家俊	容天鵬	128	1213	9	3-1/2	3 3 8	1:09.39	5.6
2022/12/18	9	ST	第三班 - 1200米 - (80-60)	好地	六福珠寶娉婷系列讓賽	全天候跑道	HK$ 1,725,000	9	9	旌鷹(E346)	蘇兆輝	姚本輝	122	1156	5	5-3/4	4 6 9	1:09.75	4.7
2022/12/18	9	ST	第三班 - 1200米 - (80-60)	好地	六福珠寶娉婷系列讓賽	全天候跑道	HK$ 1,725,000	10	1	智慧神駒(D456)	田泰安	苗禮德	135	1117	3	6-1/4	12 12 10	1:09.81	15
2022/12/18	9	ST	第三班 - 1200米 - (80-60)	好地	六福珠寶娉婷系列讓賽	全天候跑道	HK$ 1,725,000	11	10	八卦(C102)	巫顯東	徐雨石	119	1191	4	12-1/4	9 10 11	1:10.77	64
2022/12/18	9	ST	第三班 - 1200米 - (80-60)	好地	六福珠寶娉婷系列讓賽	全天候跑道	HK$ 1,725,000	12	11	竣誠寶驅(G350)	馬雅	高伯新	119	1180	7	17-1/4	10 11 12	1:11.57	103
2022/12/18	10	ST	第三班 - 1600米 - (80-60)	好地	六福珠寶囍愛系列讓賽	"草地 - ""C+3"" 賽道"	HK$ 1,900,000	1	8	大紅袍(E445)	梁家俊	羅富全	125	1202	3	-	1 1 1 1	1:34.78	14
2022/12/18	10	ST	第三班 - 1600米 - (80-60)	好地	六福珠寶囍愛系列讓賽	"草地 - ""C+3"" 賽道"	HK$ 1,900,000	2	13	仁仁之寶(G119)	希威森	蘇偉賢	120	1234	2	3/4	7 8 8 2	1:34.91	8.5
2022/12/18	10	ST	第三班 - 1600米 - (80-60)	好地	六福珠寶囍愛系列讓賽	"草地 - ""C+3"" 賽道"	HK$ 1,900,000	3	7	紅衣震撼(C366)	蘇兆輝	伍鵬志	127	1062	6	1	3 3 3 3	1:34.93	6.7
2022/12/18	10	ST	第三班 - 1600米 - (80-60)	好地	六福珠寶囍愛系列讓賽	"草地 - ""C+3"" 賽道"	HK$ 1,900,000	4	10	越駿歡欣(G446)	霍宏聲	高伯新	124	1093	13	1-1/4	14 14 13 4	1:35.00	39
2022/12/18	10	ST	第三班 - 1600米 - (80-60)	好地	六福珠寶囍愛系列讓賽	"草地 - ""C+3"" 賽道"	HK$ 1,900,000	5	14	川河冠駒(G139)	何澤堯	方嘉柏	120	1040	4	2	4 5 6 5	1:35.08	9.8
2022/12/18	10	ST	第三班 - 1600米 - (80-60)	好地	六福珠寶囍愛系列讓賽	"草地 - ""C+3"" 賽道"	HK$ 1,900,000	6	5	天天得樂(E294)	楊明綸	何良	128	1093	11	2	8 7 11 6	1:35.11	35
2022/12/18	10	ST	第三班 - 1600米 - (80-60)	好地	六福珠寶囍愛系列讓賽	"草地 - ""C+3"" 賽道"	HK$ 1,900,000	7	6	領頭先駒(G313)	周俊樂	容天鵬	125	1037	9	3-3/4	10 11 12 7	1:35.36	130
2022/12/18	10	ST	第三班 - 1600米 - (80-60)	好地	六福珠寶囍愛系列讓賽	"草地 - ""C+3"" 賽道"	HK$ 1,900,000	8	11	全民佳知(C288)	麥利奧	姚本輝	122	1151	8	4-3/4	2 2 2 8	1:35.55	107
2022/12/18	10	ST	第三班 - 1600米 - (80-60)	好地	六福珠寶囍愛系列讓賽	"草地 - ""C+3"" 賽道"	HK$ 1,900,000	9	12	安力寶(G270)	潘頓	蔡約翰	121	1197	7	6	9 9 5 9	1:35.76	1.8
2022/12/18	10	ST	第三班 - 1600米 - (80-60)	好地	六福珠寶囍愛系列讓賽	"草地 - ""C+3"" 賽道"	HK$ 1,900,000	10	9	鐵三角(H073)	田泰安	大衛希斯	125	1187	14	7-1/2	13 10 10 10	1:35.97	52
2022/12/18	10	ST	第三班 - 1600米 - (80-60)	好地	六福珠寶囍愛系列讓賽	"草地 - ""C+3"" 賽道"	HK$ 1,900,000	11	1	美麗歡聲(H066)	鍾易禮	告東尼	124	1206	10	7-1/2	11 13 14 11	1:35.98	75
2022/12/18	10	ST	第三班 - 1600米 - (80-60)	好地	六福珠寶囍愛系列讓賽	"草地 - ""C+3"" 賽道"	HK$ 1,900,000	12	4	金哥兒(E236)	班德禮	苗禮德	130	1163	5	8-1/4	6 6 4 12	1:36.11	35
2022/12/18	10	ST	第三班 - 1600米 - (80-60)	好地	六福珠寶囍愛系列讓賽	"草地 - ""C+3"" 賽道"	HK$ 1,900,000	13	3	飛馬英雄(G188)	馬雅	徐雨石	133	1175	1	11-3/4	5 4 9 13	1:36.65	214
2022/12/18	10	ST	第三班 - 1600米 - (80-60)	好地	六福珠寶囍愛系列讓賽	"草地 - ""C+3"" 賽道"	HK$ 1,900,000	14	2	快搏(E434)	布文	賀賢	134	1112	12	16	12 12 7 14	1:37.35	11
2022/12/11	1	ST	第四班 - 1400米 - (60-40)	好地	美麗傳承讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	 1	1	綫路神驊(G078)	潘頓	文家良	135	1019	10	-	2 2 1 1	1:22.19	4.4
2022/12/11	1	ST	第四班 - 1400米 - (60-40)	好地	美麗傳承讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	2	3	閃得快(D061)	蘇兆輝	沈集成	133	1187	14	鼻位	6 10 11 2	1:22.19	9.3
2022/12/11	1	ST	第四班 - 1400米 - (60-40)	好地	美麗傳承讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	3	4	紅運泰斗(E309)	莫雅	蔡約翰	133	1088	9	2-3/4	8 5 6 3	1:22.62	9.4
2022/12/11	1	ST	第四班 - 1400米 - (60-40)	好地	美麗傳承讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	 4	10	一絕(G198)	布文	賀賢	124	1063	11	3	14 12 10 4	1:22.68	84
2022/12/11	1	ST	第四班 - 1400米 - (60-40)	好地	美麗傳承讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	5	8	發財大師(G474)	梁家俊	伍鵬志	127	1229	8	3-1/4	10 11 12 5	1:22.70	30
2022/12/11	1	ST	第四班 - 1400米 - (60-40)	好地	美麗傳承讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	6	2	天外飛天(G323)	薛恩	大衛希斯	134	1116	13	3-3/4	13 13 13 6	1:22.78	8
2022/12/11	1	ST	第四班 - 1400米 - (60-40)	好地	美麗傳承讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	7	5	錶之將來(G222)	賀銘年	丁冠豪	131	1196	4	4	11 9 9 7	1:22.84	148
2022/12/11	1	ST	第四班 - 1400米 - (60-40)	好地	美麗傳承讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	8	11	大地歡笑(E353)	李慕華	容天鵬	123	1163	5	4	9 8 8 8	1:22.84	19
2022/12/11	1	ST	第四班 - 1400米 - (60-40)	好地	美麗傳承讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	9	12	魅影獵飛(G317)	田泰安	姚本輝	121	1136	2	8	5 6 5 9	1:23.46	8.4
2022/12/11	1	ST	第四班 - 1400米 - (60-40)	好地	美麗傳承讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	10	14	福朵朵(G290)	班德禮	苗禮德	118	1186	6	8-1/2	4 3 3 10	1:23.57	127
2022/12/11	1	ST	第四班 - 1400米 - (60-40)	好地	美麗傳承讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	11	9	桃花多(E488)	希威森	告東尼	125	1092	1	9-1/4	7 7 7 11	1:23.68	2.7
2022/12/11	1	ST	第四班 - 1400米 - (60-40)	好地	美麗傳承讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	12	7	年年友福(G463)	武豊	鄭俊偉	127	1209	3	10-1/2	12 14 14 12	1:23.87	145
2022/12/11	1	ST	第四班 - 1400米 - (60-40)	好地	美麗傳承讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	13	13	大紅心(D311)	馬雅	葉楚航	119	1054	7	12	3 4 4 13	1:24.11	28
2022/12/11	1	ST	第四班 - 1400米 - (60-40)	好地	美麗傳承讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	14	6	威力飛彈(G210)	周俊樂	黎昭昇	129	1216	12	16-3/4	1 1 2 14	1:24.88	85
2022/12/11	2	ST	第四班 - 1200米 - (60-40)	好地	飛快龍讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	1	2	步大威猛(G346)	李慕華	姚本輝	132	1315	9	-	5 1 1	1:09.52	2.3
2022/12/11	2	ST	第四班 - 1200米 - (60-40)	好地	飛快龍讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	 2 平頭馬	3	帝豪寶寶(A050)	薛恩	沈集成	132	1218	7	2-1/2	6 6 2	1:09.94	14
2022/12/11	2	ST	第四班 - 1200米 - (60-40)	好地	飛快龍讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	2 平頭馬	13	鑽飛龍(D111)	周俊樂	容天鵬	120	1283	5	2-1/2	8 5 2	1:09.94	10
2022/12/11	2	ST	第四班 - 1200米 - (60-40)	好地	飛快龍讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	4	8	緣途有您(H094)	潘頓	羅富全	125	1149	10	4	9 7 4	1:10.18	2.6
2022/12/11	2	ST	第四班 - 1200米 - (60-40)	好地	飛快龍讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	5	14	錢多多(E397)	嘉里	大衛希斯	120	1078	12	4-1/2	14 13 5	1:10.22	35
2022/12/11	2	ST	第四班 - 1200米 - (60-40)	好地	飛快龍讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	6	1	星運明爵(C431)	莫雷拉	方嘉柏	133	1123	14	5-1/4	13 12 6	1:10.36	15
2022/12/11	2	ST	第四班 - 1200米 - (60-40)	好地	飛快龍讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	7	12	得力寶駒(E270)	何澤堯	呂健威	123	1096	4	5-1/4	3 2 7	1:10.38	13
2022/12/11	2	ST	第四班 - 1200米 - (60-40)	好地	飛快龍讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	8	9	小刺蛋(G458)	霍宏聲	苗禮德	125	1069	2	7-3/4	4 8 8	1:10.76	154
2022/12/11	2	ST	第四班 - 1200米 - (60-40)	好地	飛快龍讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	9	10	連利福將(B475)	班德禮	葉楚航	124	1162	6	8-1/2	7 9 9	1:10.88	78
2022/12/11	2	ST	第四班 - 1200米 - (60-40)	好地	飛快龍讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	10	7	勝神威(H055)	希威森	黎昭昇	125	1122	3	10-3/4	1 3 10	1:11.22	136
2022/12/11	2	ST	第四班 - 1200米 - (60-40)	好地	飛快龍讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	11	4	贏科超影(A164)	馬雅	高伯新	128	1072	13	13-1/4	12 14 11	1:11.64	84
2022/12/11	2	ST	第四班 - 1200米 - (60-40)	好地	飛快龍讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	12	5	前風(E281)	梁家俊	徐雨石	127	1054	8	14-3/4	10 10 12	1:11.88	178
2022/12/11	2	ST	第四班 - 1200米 - (60-40)	好地	飛快龍讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	13	6	鷹勇猴王(G415)	田泰安	韋達	125	1229	1	17-1/4	2 4 13	1:12.30	40
2022/12/11	2	ST	第四班 - 1200米 - (60-40)	好地	飛快龍讓賽	"草地 - ""A"" 賽道"	HK$ 1,080,000	14	11	塑料輝煌(E250)	黃皓楠	丁冠豪	121	1111	11	17-3/4	11 11 14	1:12.37	299
2022/12/11	3	ST	第三班 - 1200米 - (80-60)	好地	龍王讓賽	"草地 - ""A"" 賽道"	HK$ 1,725,000	1	14	吉龍(H060)	希威森	韋達	120	1183	13	-	1 1 1	1:09.53	3.1
2022/12/11	3	ST	第三班 - 1200米 - (80-60)	好地	龍王讓賽	"草地 - ""A"" 賽道"	HK$ 1,725,000	2	11	十二馬(D280)	蔡明紹	蘇偉賢	122	1178	1	3/4	6 4 2	1:09.65	48
2022/12/11	3	ST	第三班 - 1200米 - (80-60)	好地	龍王讓賽	"草地 - ""A"" 賽道"	HK$ 1,725,000	3	7	疾風明駒(D426)	李慕華	蔡約翰	125	1138	5	1	8 9 3	1:09.69	26
2022/12/11	3	ST	第三班 - 1200米 - (80-60)	好地	龍王讓賽	"草地 - ""A"" 賽道"	HK$ 1,725,000	4	6	以戰得勝(E422)	梁家俊	羅富全	126	1099	3	2-1/4	9 7 4	1:09.90	20
2022/12/11	3	ST	第三班 - 1200米 - (80-60)	好地	龍王讓賽	"草地 - ""A"" 賽道"	HK$ 1,725,000	5	2	馬爾代夫(D329)	薛恩	賀賢	132	1135	8	2-3/4	14 12 5	1:09.97	32
2022/12/11	3	ST	第三班 - 1200米 - (80-60)	好地	龍王讓賽	"草地 - ""A"" 賽道"	HK$ 1,725,000	6	13	傑出漢子(G455)	何澤堯	呂健威	121	1125	10	3-1/4	4 5 6	1:10.06	61
2022/12/11	3	ST	第三班 - 1200米 - (80-60)	好地	龍王讓賽	"草地 - ""A"" 賽道"	HK$ 1,725,000	7	4	維港智能(G404)	麥道朗	沈集成	129	1085	11	3-1/2	3 3 7	1:10.07	2
2022/12/11	3	ST	第三班 - 1200米 - (80-60)	好地	龍王讓賽	"草地 - ""A"" 賽道"	HK$ 1,725,000	8	3	開心寶貝(H091)	麥利奧	黎昭昇	129	1189	6	3-1/2	5 6 8	1:10.09	40
2022/12/11	3	ST	第三班 - 1200米 - (80-60)	好地	龍王讓賽	"草地 - ""A"" 賽道"	HK$ 1,725,000	9	5	皇者精芯(E390)	布文	大衛希斯	128	1157	2	3-1/2	7 8 9	1:10.11	8.3
2022/12/11	3	ST	第三班 - 1200米 - (80-60)	好地	龍王讓賽	"草地 - ""A"" 賽道"	HK$ 1,725,000	10	9	錶之科學(E442)	蘇兆輝	伍鵬志	123	1122	12	3-3/4	2 2 10	1:10.13	13
2022/12/11	3	ST	第三班 - 1200米 - (80-60)	好地	龍王讓賽	"草地 - ""A"" 賽道"	HK$ 1,725,000	11	12	閃耀威龍(G427)	周俊樂	文家良	119	1083	4	4-1/4	11 11 11	1:10.20	267
2022/12/11	3	ST	第三班 - 1200米 - (80-60)	好地	龍王讓賽	"草地 - ""A"" 賽道"	HK$ 1,725,000	12	1	超霸勝(H069)	黃俊	葉楚航	128	1071	7	4-1/2	10 10 12	1:10.23	190
2022/12/11	3	ST	第三班 - 1200米 - (80-60)	好地	龍王讓賽	"草地 - ""A"" 賽道"	HK$ 1,725,000	13	10	銀鎚仔(H112)	田泰安	高伯新	123	1122	9	5-1/2	12 13 13	1:10.39	78
2022/12/11	3	ST	第三班 - 1200米 - (80-60)	好地	龍王讓賽	"草地 - ""A"" 賽道"	HK$ 1,725,000	14	8	好運寶馬(E157)	潘明輝	何良	121	1117	14	6-3/4	13 14 14	1:10.60	85
2022/12/11	4	ST	一級賽 - 2400米	好地	浪琴香港瓶	"草地 - ""A"" 賽道"	HK$ 22,000,000	1	9	瑪蓮必勝(H816)	連達文	手塚貴久	122	1045	3	-	4 5 7 8 8 1	2:27.53	6.5
2022/12/11	4	ST	一級賽 - 2400米	好地	浪琴香港瓶	"草地 - ""A"" 賽道"	HK$ 22,000,000	2	5	植物科研(H815)	布宜學	費伯華	126	1051	5	1-1/2	3 2 2 2 2 2	2:27.76	8.9
2022/12/11	4	ST	一級賽 - 2400米	好地	浪琴香港瓶	"草地 - ""A"" 賽道"	HK$ 22,000,000	3	3	耀滿瓶(D813)	莫雷拉	尾關知人	126	1008	4	1-3/4	6 6 6 7 5 3	2:27.83	3.7
2022/12/11	4	ST	一級賽 - 2400米	好地	浪琴香港瓶	"草地 - ""A"" 賽道"	HK$ 22,000,000	4	7	勇戰神駒(E052)	田泰安	苗禮德	126	1281	9	3	7 8 9 9 9 4	2:28.01	58
2022/12/11	4	ST	一級賽 - 2400米	好地	浪琴香港瓶	"草地 - ""A"" 賽道"	HK$ 22,000,000	5	10	石器時代(H817)	莫雅	岳伯仁	121	1107	1	3-3/4	5 4 3 4 3 5	2:28.15	2.2
2022/12/11	4	ST	一級賽 - 2400米	好地	浪琴香港瓶	"草地 - ""A"" 賽道"	HK$ 22,000,000	6	2	重禮(H813)	李慕華	杜誠高	126	1021	2	4-1/2	9 9 8 6 6 6	2:28.25	15
2022/12/11	4	ST	一級賽 - 2400米	好地	浪琴香港瓶	"草地 - ""A"" 賽道"	HK$ 22,000,000	7	6	多巴先生(G103)	何澤堯	方嘉柏	126	1156	10	5-1/2	1 1 1 1 1 7	2:28.43	16
2022/12/11	4	ST	一級賽 - 2400米	好地	浪琴香港瓶	"草地 - ""A"" 賽道"	HK$ 22,000,000	8	1	波爾明(G814)	武豊	岳伯仁	126	1010	6	6-1/4	8 7 5 3 7 8	2:28.52	25
2022/12/11	4	ST	一級賽 - 2400米	好地	浪琴香港瓶	"草地 - ""A"" 賽道"	HK$ 22,000,000	9	8	勇猛神駒(C462)	蘇兆輝	沈集成	126	1173	8	9-1/2	2 3 4 5 4 9	2:29.05	40
2022/12/11	4	ST	一級賽 - 2400米	好地	浪琴香港瓶	"草地 - ""A"" 賽道"	HK$ 22,000,000	TNP	4	山海小區(H814)	龐可立	錫丹璧	126	1020	7	---	---	---	43
2022/12/11	5	ST	一級賽 - 1200米	好地	浪琴香港短途錦標	"草地 - ""A"" 賽道"	HK$ 24,000,000	1	1	福逸(D176)	莫雅	高伯新	126	1194	10	-	10 7 1	1:08.76	4.1
2022/12/11	5	ST	一級賽 - 1200米	好地	浪琴香港短途錦標	"草地 - ""A"" 賽道"	HK$ 24,000,000	2	12	好眼光(D375)	李慕華	蔡約翰	126	1161	6	3/4	1 1 2	1:08.90	15
2022/12/11	5	ST	一級賽 - 1200米	好地	浪琴香港短途錦標	"草地 - ""A"" 賽道"	HK$ 24,000,000	3	2	顯心星(D216)	薛恩	方嘉柏	126	1201	11	1-1/4	13 10 3	1:08.95	34
2022/12/11	5	ST	一級賽 - 1200米	好地	浪琴香港短途錦標	"草地 - ""A"" 賽道"	HK$ 24,000,000	 4	11	速遞奇兵(D449)	嘉里	蔡約翰	126	1235	9	1-1/2	7 5 4	1:09.02	104
2022/12/11	5	ST	一級賽 - 1200米	好地	浪琴香港短途錦標	"草地 - ""A"" 賽道"	HK$ 24,000,000	5	13	齊叫好(H804)	麥道朗	武英智	122	1053	14	1-1/2	3 2 5	1:09.02	22
2022/12/11	5	ST	一級賽 - 1200米	好地	浪琴香港短途錦標	"草地 - ""A"" 賽道"	HK$ 24,000,000	6	4	金鑽貴人(G180)	潘頓	文家良	126	1185	3	2-1/2	5 6 6	1:09.17	1.9
2022/12/11	5	ST	一級賽 - 1200米	好地	浪琴香港短途錦標	"草地 - ""A"" 賽道"	HK$ 24,000,000	7	10	蟲草成名(E363)	蘇兆輝	高伯新	126	1153	13	2-3/4	9 12 7	1:09.20	16
2022/12/11	5	ST	一級賽 - 1200米	好地	浪琴香港短途錦標	"草地 - ""A"" 賽道"	HK$ 24,000,000	8	5	聚才(D108)	何澤堯	大衛希斯	126	1241	7	2-3/4	8 8 8	1:09.22	62
2022/12/11	5	ST	一級賽 - 1200米	好地	浪琴香港短途錦標	"草地 - ""A"" 賽道"	HK$ 24,000,000	9	7	當家猴王(D142)	布文	韋達	126	1124	5	3	4 4 9	1:09.23	59
2022/12/11	5	ST	一級賽 - 1200米	好地	浪琴香港短途錦標	"草地 - ""A"" 賽道"	HK$ 24,000,000	10	6	日照飛駿(H802)	丸田恭介	宗像義忠	126	1066	2	4	11 13 10	1:09.38	33
2022/12/11	5	ST	一級賽 - 1200米	好地	浪琴香港短途錦標	"草地 - ""A"" 賽道"	HK$ 24,000,000	11	9	韋小寶(C188)	班德禮	伍鵬志	126	1166	12	4-1/2	14 14 11	1:09.47	59
2022/12/11	5	ST	一級賽 - 1200米	好地	浪琴香港短途錦標	"草地 - ""A"" 賽道"	HK$ 24,000,000	12	3	險峰懸壁(H801)	連達文	池江泰壽	126	1106	8	5	12 11 12	1:09.57	28
2022/12/11	5	ST	一級賽 - 1200米	好地	浪琴香港短途錦標	"草地 - ""A"" 賽道"	HK$ 24,000,000	13	14	拉丁城市(G802)	莫雷拉	松下武士	122	1135	1	6-1/4	6 9 13	1:09.75	9.1
2022/12/11	5	ST	一級賽 - 1200米	好地	浪琴香港短途錦標	"草地 - ""A"" 賽道"	HK$ 24,000,000	14	8	林家準將(H803)	貝善利	馬定賢	126	1053	4	6-1/2	2 3 14	1:09.80	50
2022/12/11	6	ST	第三班 - 1800米 - (80-55)	好地	雞尾酒讓賽	"草地 - ""A"" 賽道"	HK$ 1,900,000	1	3	魅力知遇(G426)	潘頓	蔡約翰	132	1165	2	-	3 3 3 3 1	1:47.57	1.7
2022/12/11	6	ST	第三班 - 1800米 - (80-55)	好地	雞尾酒讓賽	"草地 - ""A"" 賽道"	HK$ 1,900,000	2	6	信心之選(G302)	麥道朗	沈集成	127	1094	5	1-1/4	8 8 8 5 2	1:47.78	8.1
2022/12/11	6	ST	第三班 - 1800米 - (80-55)	好地	雞尾酒讓賽	"草地 - ""A"" 賽道"	HK$ 1,900,000	3	1	龍船狀元(G070)	陳嘉熙	告東尼	130	1137	14	2-3/4	1 1 1 1 3	1:48.00	15
2022/12/11	6	ST	第三班 - 1800米 - (80-55)	好地	雞尾酒讓賽	"草地 - ""A"" 賽道"	HK$ 1,900,000	4	4	木火兄弟(G115)	梁家俊	何良	128	1186	8	3-1/2	2 2 2 2 4	1:48.15	5.4
2022/12/11	6	ST	第三班 - 1800米 - (80-55)	好地	雞尾酒讓賽	"草地 - ""A"" 賽道"	HK$ 1,900,000	5	10	路路爽(G151)	蔡明紹	羅富全	120	1135	4	4-1/2	5 5 4 4 5	1:48.30	26
2022/12/11	6	ST	第三班 - 1800米 - (80-55)	好地	雞尾酒讓賽	"草地 - ""A"" 賽道"	HK$ 1,900,000	6	2	三江飛輪(G138)	薛恩	韋達	132	1122	11	7	9 10 10 7 6	1:48.69	34
2022/12/11	6	ST	第三班 - 1800米 - (80-55)	好地	雞尾酒讓賽	"草地 - ""A"" 賽道"	HK$ 1,900,000	7	9	隱形翅膀(G225)	布文	姚本輝	126	1082	9	8-1/2	14 14 14 13 7	1:48.94	11
2022/12/11	6	ST	第三班 - 1800米 - (80-55)	好地	雞尾酒讓賽	"草地 - ""A"" 賽道"	HK$ 1,900,000	8	5	聰明導彈(C037)	莫雷拉	方嘉柏	127	1121	13	10	11 11 11 12 8	1:49.17	42
2022/12/11	6	ST	第三班 - 1800米 - (80-55)	好地	雞尾酒讓賽	"草地 - ""A"" 賽道"	HK$ 1,900,000	9	14	發財秘笈(G303)	班德禮	伍鵬志	117	1022	1	10-1/4	6 4 5 6 9	1:49.22	50
2022/12/11	6	ST	第三班 - 1800米 - (80-55)	好地	雞尾酒讓賽	"草地 - ""A"" 賽道"	HK$ 1,900,000	10	12	昆仲猴王(G336)	潘明輝	文家良	117	1208	6	12-3/4	12 13 13 10 10	1:49.59	198
2022/12/11	6	ST	第三班 - 1800米 - (80-55)	好地	雞尾酒讓賽	"草地 - ""A"" 賽道"	HK$ 1,900,000	11	8	安頌(D381)	麥利奧	蘇偉賢	126	1161	10	14-3/4	10 9 9 11 11	1:49.91	60
2022/12/11	6	ST	第三班 - 1800米 - (80-55)	好地	雞尾酒讓賽	"草地 - ""A"" 賽道"	HK$ 1,900,000	12	7	博才(H062)	嘉里	大衛希斯	127	1163	12	17-1/4	13 12 12 14 12	1:50.33	150
2022/12/11	6	ST	第三班 - 1800米 - (80-55)	好地	雞尾酒讓賽	"草地 - ""A"" 賽道"	HK$ 1,900,000	13	13	水箭龜(C450)	田泰安	苗禮德	118	1083	3	19	7 7 7 8 13	1:50.60	43
2022/12/11	6	ST	第三班 - 1800米 - (80-55)	好地	雞尾酒讓賽	"草地 - ""A"" 賽道"	HK$ 1,900,000	14	11	周遊列國(G358)	何澤堯	賀賢	120	1149	7	39-3/4	4 6 6 9 14	1:53.94	46
2022/12/11	7	ST	一級賽 - 1600米	好地	浪琴香港一哩錦標	"草地 - ""A"" 賽道"	HK$ 30,000,000	1	2	加州星球(E314)	潘頓	告東尼	126	1186	2	-	1 2 2 1	1:33.41	3.2
2022/12/11	7	ST	一級賽 - 1600米	好地	浪琴香港一哩錦標	"草地 - ""A"" 賽道"	HK$ 30,000,000	2	1	金鎗六十(C238)	何澤堯	呂健威	126	1129	4	頸位	4 5 4 2	1:33.48	1.5
2022/12/11	7	ST	一級賽 - 1600米	好地	浪琴香港一哩錦標	"草地 - ""A"" 賽道"	HK$ 30,000,000	3	7	指數定律(H806)	麥道朗	凌靄琛	126	1017	9	1-1/2	3 3 3 3	1:33.66	55
2022/12/11	7	ST	一級賽 - 1600米	好地	浪琴香港一哩錦標	"草地 - ""A"" 賽道"	HK$ 30,000,000	4	6	美麗同享(E058)	布文	告東尼	126	1030	5	5-1/4	5 1 1 4	1:34.24	24
2022/12/11	7	ST	一級賽 - 1600米	好地	浪琴香港一哩錦標	"草地 - ""A"" 賽道"	HK$ 30,000,000	5	8	幸福笑容(C199)	梁家俊	沈集成	126	1261	3	7-3/4	7 7 6 5	1:34.65	97
2022/12/11	7	ST	一級賽 - 1600米	好地	浪琴香港一哩錦標	"草地 - ""A"" 賽道"	HK$ 30,000,000	6	10	野田赤蠍(H807)	布宜學	安田隆行	125	1010	6	8-1/2	8 8 8 6	1:34.76	13
2022/12/11	7	ST	一級賽 - 1600米	好地	浪琴香港一哩錦標	"草地 - ""A"" 賽道"	HK$ 30,000,000	7	9	勁搏(D386)	賀銘年	蔡約翰	126	1115	7	9-1/4	9 9 9 7	1:34.89	171
2022/12/11	7	ST	一級賽 - 1600米	好地	浪琴香港一哩錦標	"草地 - ""A"" 賽道"	HK$ 30,000,000	8	5	夏威夷(C150)	蘇兆輝	蔡約翰	126	1159	8	9-1/4	2 4 5 8	1:34.91	71
